ticker,gap_date,entry_date,exit_date,bucket,gap_pct,entry_price,exit_price,exit_reason,contracts_shares,position_dollars,pnl_pct,pnl_dollar,days_held
NFLX,2026-04-17,2026-04-17,2026-07-20,10%+,-10.595,96.37,67.6,time_exit,54.8409,5285.02,-29.854,-1577.77,63
TEL,2026-04-22,2026-04-22,2026-07-23,10%+,-10.856,216.78,198.79,time_exit,24.7784,5371.45,-8.299,-445.76,63
ORCL,2026-06-11,2026-06-11,2026-07-24,10%+,-10.727,179.67,116.7855,stop,30.6813,5512.51,-35.0,-1929.38,29
ACN,2026-06-18,2026-06-18,2026-07-27,10%+,-18.915,126.5,156.01,tp_gap_filled,42.4794,5373.64,23.328,1253.57,25
EFX,2026-07-21,2026-07-21,2026-07-27,10%+,-11.739,158.94,180.08,tp_gap_filled,34.2277,5440.15,13.301,723.57,4
CHTR,2026-07-24,2026-07-24,2026-07-27,10%+,-11.621,111.8,126.5,tp_gap_filled,48.9571,5473.41,13.148,719.67,1
DHR,2026-07-21,2026-07-21,2026-07-28,10%+,-16.046,168.84,201.11,tp_gap_filled,32.124,5423.81,19.113,1036.64,5
REGN,2026-05-18,2026-05-18,2026-07-29,10%+,-11.789,615.93,698.25,tp_gap_filled,8.8238,5434.87,13.365,726.38,49
GLW,2026-07-28,2026-07-28,2026-07-31,10%+,-15.074,121.75,143.36,tp_gap_filled,46.5321,5665.29,17.749,1005.56,3
FLEX,2026-07-29,2026-07-29,2026-07-31,10%+,-11.714,100.01,113.28,tp_gap_filled,56.9408,5694.65,13.269,755.6,2
META,2026-07-30,2026-07-30,2026-08-03,10%+,-10.179,526.0,585.61,tp_gap_filled,10.959,5764.41,11.333,653.26,2
CVNA,2026-07-30,2026-07-30,2026-08-04,10%+,-11.113,58.95,66.32,tp_gap_filled,97.6231,5754.88,12.502,719.48,3
CSGP,2026-07-29,2026-07-29,2026-08-05,10%+,-14.177,26.03,30.33,tp_gap_filled,217.1873,5653.39,16.519,933.91,5
CMI,2026-08-04,2026-08-04,2026-08-05,10%+,-10.781,578.9,648.85,tp_gap_filled,10.3005,5962.95,12.083,720.52,1
LULU,2026-06-05,2026-06-05,2026-08-06,10%+,-11.599,110.43,124.92,tp_gap_filled,50.3419,5559.26,13.121,729.45,42
ZTS,2026-05-07,2026-05-07,2026-08-07,10%+,-18.477,90.67,72.66,time_exit,59.7726,5419.58,-19.863,-1076.5,63
SMCI,2026-06-10,2026-06-10,2026-08-13,10%+,-12.402,35.6,40.64,tp_gap_filled,155.1174,5522.18,14.157,781.79,44
GDDY,2026-07-31,2026-07-31,2026-08-13,10%+,-22.652,76.83,99.33,tp_gap_filled,75.3529,5789.36,29.285,1695.44,9
FOX,2026-06-15,2026-06-15,2026-08-14,10%+,-11.694,52.03,58.92,tp_gap_filled,106.04,5517.26,13.242,730.62,42
FOXA,2026-06-15,2026-06-15,2026-08-14,10%+,-13.47,56.98,65.85,tp_gap_filled,96.635,5506.26,15.567,857.15,42
RDDT,2026-07-31,2026-07-31,2026-08-14,10%+,-17.041,147.7,178.04,tp_gap_filled,39.3475,5811.63,20.542,1193.8,10
INTU,2026-05-21,2026-05-21,2026-08-21,10%+,-18.66,312.29,367.0,time_exit,17.5368,5476.56,17.519,959.44,63
CDW,2026-08-05,2026-08-05,2026-08-28,10%+,-25.032,115.45,154.0,tp_gap_filled,52.037,6007.67,33.391,2006.03,17
AVGO,2026-06-04,2026-06-04,2026-09-03,10%+,-14.657,408.99,357.16,time_exit,13.7709,5632.15,-12.673,-713.74,63
NTAP,2026-09-03,2026-09-03,2026-09-04,10%+,-10.411,161.95,180.77,tp_gap_filled,39.2965,6364.06,11.621,739.56,1
