ticker,gap_date,entry_date,exit_date,bucket,gap_pct,entry_price,exit_price,exit_reason,contracts_shares,position_dollars,pnl_pct,pnl_dollar,days_held
FERG,2025-12-09,2025-12-09,2026-01-14,5-10%,-5.37,232.6,245.8,tp_gap_filled,24.0897,5603.26,5.675,317.98,24
PGR,2025-10-15,2025-10-15,2026-01-15,5-10%,-5.932,226.14,203.52,time_exit,23.6113,5339.47,-10.003,-534.09,63
NFLX,2025-10-22,2025-10-22,2026-01-21,5-10%,-7.931,114.29,86.8604,stop,47.4228,5419.96,-24.0,-1300.79,61
ROP,2025-10-23,2025-10-23,2026-01-26,5-10%,-8.231,467.06,408.67,time_exit,11.8049,5513.62,-12.502,-689.29,63
BSX,2026-01-15,2026-01-15,2026-01-26,5-10%,-5.846,88.26,93.74,tp_gap_filled,62.7587,5539.08,6.209,343.92,6
CIEN,2026-01-20,2026-01-20,2026-01-27,5-10%,-5.862,229.15,243.42,tp_gap_filled,23.7314,5438.05,6.227,338.65,5
KHC,2026-01-21,2026-01-21,2026-01-27,5-10%,-6.439,22.23,23.76,tp_gap_filled,246.2812,5474.83,6.883,376.81,4
EG,2025-10-28,2025-10-28,2026-01-29,5-10%,-5.489,325.1,329.62,time_exit,16.7982,5461.11,1.39,75.93,63
NOW,2025-12-15,2025-12-15,2026-01-29,5-10%,-7.752,159.6,121.296,stop,34.9802,5582.85,-24.0,-1339.88,30
CSGP,2025-10-29,2025-10-29,2026-01-30,5-10%,-7.529,72.34,61.5,time_exit,74.7337,5406.23,-14.985,-810.11,63
JCI,2026-01-06,2026-01-06,2026-02-02,5-10%,-7.356,112.59,121.53,tp_gap_filled,50.0856,5639.14,7.94,447.77,18
VEEV,2025-11-21,2025-11-21,2026-02-03,5-10%,-7.671,249.75,189.81,stop,21.594,5393.11,-24.0,-1294.35,48
WDAY,2025-11-26,2025-11-26,2026-02-03,5-10%,-7.852,215.34,163.6584,stop,25.643,5521.97,-24.0,-1325.27,45
CEG,2026-01-16,2026-01-16,2026-02-04,5-10%,-5.495,322.45,245.062,stop,17.2028,5547.03,-24.0,-1331.29,12
OTIS,2026-01-28,2026-01-28,2026-02-05,5-10%,-6.306,84.84,90.55,tp_gap_filled,64.8771,5504.17,6.73,370.45,6
ABBV,2026-02-04,2026-02-04,2026-02-06,5-10%,-7.037,209.78,225.66,tp_gap_filled,25.4392,5336.64,7.57,403.98,2
NTAP,2026-01-20,2026-01-20,2026-02-09,5-10%,-5.22,98.42,103.84,tp_gap_filled,55.3989,5452.36,5.507,300.26,14
ADM,2026-02-03,2026-02-03,2026-02-10,5-10%,-8.314,62.42,68.08,tp_gap_filled,85.1154,5312.9,9.068,481.75,5
CCI,2026-02-05,2026-02-05,2026-02-11,5-10%,-7.386,79.75,86.11,tp_gap_filled,65.8958,5255.19,7.975,419.1,4
ALB,2026-01-30,2026-01-30,2026-02-12,5-10%,-7.355,167.41,180.7,tp_gap_filled,32.1931,5389.44,7.939,427.85,9
DIS,2025-11-13,2025-11-13,2026-02-17,5-10%,-6.652,108.89,105.44,time_exit,50.238,5470.41,-3.168,-173.32,63
OMC,2026-02-03,2026-02-03,2026-02-19,5-10%,-6.194,71.78,76.52,tp_gap_filled,74.3111,5334.05,6.604,352.23,11
CRL,2026-02-12,2026-02-12,2026-02-20,5-10%,-5.115,157.49,165.98,tp_gap_filled,33.5935,5290.64,5.391,285.21,5
ACN,2026-02-03,2026-02-03,2026-02-25,5-10%,-6.503,249.44,189.5744,stop,21.3345,5321.68,-24.0,-1277.2,15
FSLR,2026-01-07,2026-01-07,2026-02-27,5-10%,-5.491,254.02,193.0552,stop,22.0415,5598.97,-24.0,-1343.75,35
EXE,2026-02-09,2026-02-09,2026-03-02,5-10%,-5.309,104.51,110.37,tp_gap_filled,51.5159,5383.93,5.607,301.88,14
MRVL,2025-12-08,2025-12-08,2026-03-11,5-10%,-8.553,90.45,90.44,time_exit,61.7783,5587.84,-0.011,-0.62,63
AVGO,2025-12-12,2025-12-12,2026-03-17,5-10%,-6.499,379.96,321.31,time_exit,14.9074,5664.21,-15.436,-874.32,63
